MAE,RMSE,MASE,MAPE,fold,item_id,store_id,model,phase
2.7857142857142856,3.3487737627802976,1.266692546583851,21.88998501498501,7,ITEM_009,STORE_01,naive,1
2.5714285714285716,3.1622776601683795,1.1089837997054492,14.659796215136774,7,ITEM_009,STORE_02,naive,1
3.2857142857142856,4.088310863215481,1.4886539453326457,16.91447593530166,7,ITEM_009,STORE_03,naive,1
2.0714285714285716,2.866057521105554,0.8474793340319013,11.797507185705944,7,ITEM_010,STORE_01,naive,1
4.928571428571429,6.193314367698676,2.2070855103861353,16.218521472553732,7,ITEM_010,STORE_02,naive,1
4.285714285714286,5.41162769282166,1.8388278388278387,23.377981795525013,7,ITEM_010,STORE_03,naive,1
1.873577322278704,2.099829114123996,0.7983234665774702,22.53868246835376,1,ITEM_001,STORE_01,lstm,1
1.5941096714564733,2.091426704802418,0.6400939891150872,5.144962109757268,1,ITEM_001,STORE_02,lstm,1
2.046639851161411,2.3039010504739394,0.9833281123970917,8.175725971877824,1,ITEM_001,STORE_03,lstm,1
1.567765780857631,1.992441221841534,0.7489441101697026,15.117527605862978,1,ITEM_002,STORE_01,lstm,1
2.219864709036691,2.5337781606462975,0.9625554443748308,9.682408660211514,1,ITEM_002,STORE_02,lstm,1
1.7909442356654566,2.3540126260961474,0.7561764550587484,6.202617527017099,1,ITEM_002,STORE_03,lstm,1
1.4007949829101562,1.826556092967562,0.5791615260696789,5.811177234370998,1,ITEM_003,STORE_01,lstm,1
1.269032069614955,1.72700435011912,0.6083204186915726,4.181731398524892,1,ITEM_003,STORE_02,lstm,1
1.4742469787597652,1.7303839514809447,0.6633317945334573,11.955314942475418,1,ITEM_003,STORE_03,lstm,1
1.2174092701503212,1.5661606502323244,0.5028429594099153,5.350580007126527,1,ITEM_004,STORE_01,lstm,1
1.574877466474261,2.66233258797068,0.7330721391828965,6.606413078860443,1,ITEM_004,STORE_02,lstm,1
1.5819451468331474,1.9039546722410896,0.672688780647259,13.749387564293347,1,ITEM_004,STORE_03,lstm,1
1.9043285506112235,2.7269713081621445,0.8214750610479787,22.64966543606448,1,ITEM_005,STORE_01,lstm,1
1.9814374106270922,2.4663389332073526,0.8773737686886913,9.852606595356226,1,ITEM_005,STORE_02,lstm,1
2.0483363015311107,2.6313051190809107,0.8881790187136974,20.39044924749663,1,ITEM_005,STORE_03,lstm,1
2.327401638031006,2.8947348180934047,0.9291823158519201,11.688065405999117,1,ITEM_006,STORE_01,lstm,1
1.4324428353990826,1.808301027599643,0.6147444611876967,18.959548862612973,1,ITEM_006,STORE_02,lstm,1
1.9098148345947255,2.443738108843332,0.7983026008605952,11.09354060608328,1,ITEM_006,STORE_03,lstm,1
1.2607815606253487,1.4631041267190552,0.5307217445532687,11.17283063904005,1,ITEM_007,STORE_01,lstm,1
1.7970538820539197,2.1306938895607086,0.7841007543826081,7.908147378305353,1,ITEM_007,STORE_02,lstm,1
1.9479232515607559,2.262297549852792,0.8561849833358528,10.08979406567513,1,ITEM_007,STORE_03,lstm,1
1.9409973961966387,2.48678116675509,0.9167648718759266,7.882300806720252,1,ITEM_008,STORE_01,lstm,1
1.7078576769147606,2.04938720514242,0.7247558466501218,11.748824736593573,1,ITEM_008,STORE_02,lstm,1
1.2012133598327637,1.4865235146123,0.4986168663456755,11.086683421611083,1,ITEM_008,STORE_03,lstm,1
1.1703775950840536,1.5225122501529758,0.5277430795524644,10.841801572320096,1,ITEM_009,STORE_01,lstm,1
1.6340282985142294,1.9157276278571964,0.7297263127980211,8.569313359189358,1,ITEM_009,STORE_02,lstm,1
1.9189443588256836,2.334523845702483,0.8814491670210283,11.135684156493742,1,ITEM_009,STORE_03,lstm,1
1.7182897159031458,2.0727878358289082,0.7048528962193473,11.327442535596807,1,ITEM_010,STORE_01,lstm,1
1.1368308748517726,1.3805975547544465,0.5148378176468482,4.134898139824287,1,ITEM_010,STORE_02,lstm,1
