fold,item_id,store_id,train_time_s,peak_ram_mb,cpu_percent,converged,error_msg
5,ITEM_008,STORE_02,18.204711,3.88,120.2,True,
5,ITEM_008,STORE_03,18.204711,3.88,120.2,True,
5,ITEM_009,STORE_01,18.204711,3.88,120.2,True,
5,ITEM_009,STORE_02,18.204711,3.88,120.2,True,
5,ITEM_009,STORE_03,18.204711,3.88,120.2,True,
5,ITEM_010,STORE_01,18.204711,3.88,120.2,True,
5,ITEM_010,STORE_02,18.204711,3.88,120.2,True,
5,ITEM_010,STORE_03,18.204711,3.88,120.2,True,
6,ITEM_001,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_001,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_001,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_002,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_002,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_002,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_003,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_003,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_003,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_004,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_004,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_004,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_005,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_005,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_005,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_006,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_006,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_006,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_007,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_007,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_007,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_008,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_008,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_008,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_009,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_009,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_009,STORE_03,12.568922,9.59,227.0,True,
6,ITEM_010,STORE_01,12.568922,9.59,227.0,True,
6,ITEM_010,STORE_02,12.568922,9.59,227.0,True,
6,ITEM_010,STORE_03,12.568922,9.59,227.0,True,
7,ITEM_001,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_001,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_001,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_002,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_002,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_002,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_003,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_003,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_003,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_004,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_004,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_004,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_005,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_005,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_005,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_006,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_006,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_006,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_007,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_007,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_007,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_008,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_008,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_008,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_009,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_009,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_009,STORE_03,17.34159,0.0,104.6,True,
7,ITEM_010,STORE_01,17.34159,0.0,104.6,True,
7,ITEM_010,STORE_02,17.34159,0.0,104.6,True,
7,ITEM_010,STORE_03,17.34159,0.0,104.6,True,
