fold,item_id,store_id,train_time_s,peak_ram_mb,cpu_percent,converged,error_msg
7,ITEM_006,STORE_03,0.119572,0.04,14.3,True,
7,ITEM_007,STORE_01,0.143547,0.04,22.2,True,
7,ITEM_007,STORE_02,0.127085,0.04,37.5,True,
7,ITEM_007,STORE_03,0.116937,0.04,28.4,True,
7,ITEM_008,STORE_01,0.142008,0.04,22.3,True,
7,ITEM_008,STORE_02,0.125029,0.04,25.0,True,
7,ITEM_008,STORE_03,0.140713,0.04,20.0,True,
7,ITEM_009,STORE_01,0.140639,0.04,22.2,True,
7,ITEM_009,STORE_02,0.150263,0.04,22.2,True,
7,ITEM_009,STORE_03,0.145965,0.04,10.0,True,
7,ITEM_010,STORE_01,0.125919,0.04,25.0,True,
7,ITEM_010,STORE_02,0.141494,0.04,22.2,True,
7,ITEM_010,STORE_03,0.151416,0.04,22.3,True,
