fold,item_id,store_id,train_time_s,peak_ram_mb,cpu_percent,converged,error_msg
5,FOODS_3_555,CA_3,0.311821,0.04,30.0,True,
5,FOODS_3_555,WI_3,0.269925,0.04,35.2,True,
5,FOODS_3_252,CA_2,0.304576,0.04,20.0,True,
5,FOODS_3_090,CA_2,0.318601,0.04,30.0,True,
5,FOODS_3_252,TX_1,0.294606,0.07,26.3,True,
5,FOODS_3_681,CA_3,0.441563,0.04,53.6,True,
5,FOODS_3_318,WI_3,0.287182,0.04,26.3,True,
5,FOODS_3_714,WI_3,0.231052,0.04,40.1,True,
5,FOODS_3_714,CA_1,0.215539,0.04,35.7,True,
5,FOODS_3_007,WI_2,0.322948,0.07,23.8,True,
5,FOODS_3_090,CA_4,0.339549,0.04,18.2,True,
5,FOODS_3_714,CA_3,0.228925,0.04,42.8,True,
5,FOODS_3_587,CA_1,0.312551,0.04,25.0,True,
5,FOODS_3_202,CA_3,0.274814,0.04,33.4,True,
5,FOODS_3_234,WI_2,0.221826,0.07,35.7,True,
5,FOODS_3_587,TX_2,0.258186,0.04,29.5,True,
5,FOODS_2_360,WI_2,0.283296,0.04,27.7,True,
5,FOODS_3_681,WI_3,0.414325,0.04,18.5,True,
5,FOODS_3_607,CA_3,0.315265,0.04,25.0,True,
5,FOODS_3_587,TX_1,0.309798,0.07,20.0,True,
5,FOODS_3_030,TX_3,0.282178,0.04,27.8,True,
5,FOODS_3_281,CA_3,0.358565,0.04,17.4,True,
5,FOODS_3_319,CA_3,0.291188,0.04,26.3,True,
5,FOODS_3_714,TX_2,0.272518,0.04,33.4,True,
5,FOODS_3_808,CA_1,0.397605,0.07,20.0,True,
5,FOODS_3_723,CA_3,0.296278,0.04,26.4,True,
5,FOODS_3_318,CA_3,0.539444,0.04,17.1,True,
5,FOODS_1_218,TX_2,0.292518,0.04,31.6,True,
5,FOODS_3_752,CA_3,0.235293,0.07,33.2,True,
5,FOODS_3_202,TX_2,0.268495,0.04,29.5,True,
5,FOODS_3_120,WI_3,0.326198,0.04,28.6,True,
5,FOODS_3_714,TX_1,0.229557,0.04,39.9,True,
5,HOUSEHOLD_1_118,CA_3,0.235047,0.04,33.4,True,
5,FOODS_3_030,TX_2,0.250628,0.07,37.5,True,
5,FOODS_2_197,CA_3,0.249901,0.04,31.2,True,
5,FOODS_3_234,WI_3,0.223723,0.04,28.7,True,
5,FOODS_3_376,WI_2,0.231963,0.04,33.2,True,
5,FOODS_3_694,CA_3,0.275058,0.04,27.8,True,
5,FOODS_3_711,WI_2,0.234544,0.04,33.4,True,
5,FOODS_3_234,CA_3,0.278925,0.07,17.6,True,
5,FOODS_3_282,CA_3,0.33488,0.04,23.8,True,
5,FOODS_3_202,TX_3,0.260892,0.04,37.5,True,
5,FOODS_3_587,WI_3,0.22729,0.04,33.4,True,
5,FOODS_3_694,WI_1,0.301817,0.04,25.0,True,
5,FOODS_3_547,WI_2,0.266365,0.07,29.4,True,
5,FOODS_3_288,CA_3,0.324977,0.04,19.1,True,
5,FOODS_2_197,CA_1,0.239354,0.04,33.2,True,
5,FOODS_3_714,TX_3,0.266237,0.04,29.5,True,
5,FOODS_3_723,WI_3,0.237684,0.02,31.2,True,
5,FOODS_3_587,TX_3,0.311592,0.07,34.9,True,
5,FOODS_3_080,TX_2,0.279758,0.04,27.8,True,
5,FOODS_3_501,CA_3,0.334391,0.04,23.8,True,
5,FOODS_2_360,CA_3,0.295918,0.04,21.0,True,
5,FOODS_3_412,WI_2,0.21291,0.04,46.2,True,
5,FOODS_3_080,CA_1,0.252668,0.07,23.6,True,
5,FOODS_2_360,TX_3,0.237244,0.04,33.2,True,
5,FOODS_2_276,CA_3,0.254932,0.04,31.2,True,
5,FOODS_3_202,TX_1,0.263206,0.04,31.2,True,
5,FOODS_3_462,WI_2,0.249903,0.04,40.1,True,
5,FOODS_3_555,CA_1,0.23329,0.07,33.4,True,
5,FOODS_3_099,TX_2,0.239527,0.04,33.2,True,
5,FOODS_3_252,WI_3,0.344473,0.04,22.7,True,
5,FOODS_3_711,CA_3,0.316052,0.04,23.8,True,
5,FOODS_3_804,CA_3,0.269663,0.04,29.5,True,
5,HOUSEHOLD_1_459,CA_3,0.284109,0.07,33.2,True,
5,HOUSEHOLD_1_334,CA_3,0.260263,0.04,31.2,True,
5,FOODS_3_694,TX_1,0.233354,0.04,33.2,True,
