fold,item_id,store_id,train_time_s,peak_ram_mb,cpu_percent,converged,error_msg
5,FOODS_3_555,CA_3,20.354404,40.75,1.5,True,
5,FOODS_3_555,WI_3,24.110231,0.0,1.6,True,
5,FOODS_3_252,CA_2,10.94655,95.42,1.1,True,
5,FOODS_3_090,CA_2,24.407081,71.99,2.2,True,
5,FOODS_3_252,TX_1,23.445347,0.0,1.0,True,
5,FOODS_3_681,CA_3,27.37323,183.09,0.7,True,
5,FOODS_3_318,WI_3,32.008868,0.68,1.0,True,
5,FOODS_3_714,WI_3,9.328548,0.0,0.2,True,
5,FOODS_3_714,CA_1,12.306133,93.14,0.5,True,
5,FOODS_3_007,WI_2,27.298969,55.65,0.5,True,
5,FOODS_3_090,CA_4,9.39607,35.35,0.7,True,
5,FOODS_3_714,CA_3,22.519046,0.0,0.7,True,
5,FOODS_3_587,CA_1,14.591084,90.81,1.0,True,
5,FOODS_3_202,CA_3,15.887685,29.25,0.1,True,
5,FOODS_3_234,WI_2,14.783068,28.54,1.0,True,
5,FOODS_3_587,TX_2,27.11839,0.0,1.6,True,
5,FOODS_2_360,WI_2,21.616509,112.04,1.7,True,
5,FOODS_3_681,WI_3,22.840787,0.35,1.8,True,
5,FOODS_3_607,CA_3,23.854394,0.0,1.6,True,
5,FOODS_3_587,TX_1,15.694158,116.16,1.2,True,
5,FOODS_3_030,TX_3,13.384622,48.94,0.2,True,
5,FOODS_3_281,CA_3,13.98918,0.24,0.3,True,
5,FOODS_3_319,CA_3,13.934947,0.18,1.3,True,
5,FOODS_3_714,TX_2,10.587336,0.0,0.7,True,
5,FOODS_3_808,CA_1,26.073764,107.74,1.8,True,
5,FOODS_3_723,CA_3,10.349372,64.84,1.5,True,
5,FOODS_3_318,CA_3,14.179108,0.36,0.8,True,
5,FOODS_1_218,TX_2,23.030631,0.0,0.8,True,
5,FOODS_3_752,CA_3,7.750512,148.19,0.6,True,
5,FOODS_3_202,TX_2,19.304654,28.92,2.1,True,
5,FOODS_3_120,WI_3,22.079821,0.29,1.1,True,
5,FOODS_3_714,TX_1,14.661875,0.0,0.5,True,
5,HOUSEHOLD_1_118,CA_3,29.123894,172.68,1.8,True,
5,FOODS_3_030,TX_2,9.593174,32.98,2.3,True,
5,FOODS_2_197,CA_3,19.090148,2.09,0.9,True,
5,FOODS_3_234,WI_3,29.152628,0.0,1.4,True,
5,FOODS_3_376,WI_2,23.933175,132.62,0.7,True,
5,FOODS_3_694,CA_3,11.887433,28.26,0.5,True,
5,FOODS_3_711,WI_2,15.768787,0.0,1.5,True,
5,FOODS_3_234,CA_3,17.010347,75.18,0.7,True,
5,FOODS_3_282,CA_3,15.33542,16.69,1.3,True,
5,FOODS_3_202,TX_3,32.318072,84.03,1.2,True,
5,FOODS_3_587,WI_3,14.104629,0.15,1.4,True,
5,FOODS_3_694,WI_1,22.807935,4.36,1.2,True,
5,FOODS_3_547,WI_2,16.139794,0.0,1.3,True,
5,FOODS_3_288,CA_3,15.674387,0.0,0.7,True,
5,FOODS_2_197,CA_1,30.975588,151.1,0.9,True,
5,FOODS_3_714,TX_3,21.363412,0.0,0.7,True,
5,FOODS_3_723,WI_3,26.149153,5.79,1.3,True,
5,FOODS_3_587,TX_3,14.46834,120.04,0.6,True,
5,FOODS_3_080,TX_2,14.343263,0.43,1.0,True,
5,FOODS_3_501,CA_3,16.47787,1.36,1.0,True,
5,FOODS_2_360,CA_3,14.774131,0.0,2.1,True,
5,FOODS_3_412,WI_2,14.014066,104.68,0.6,True,
5,FOODS_3_080,CA_1,25.161355,38.8,1.8,True,
5,FOODS_2_360,TX_3,2.934284,0.39,1.6,True,
5,FOODS_2_276,CA_3,10.725479,0.17,1.3,True,
5,FOODS_3_202,TX_1,10.75478,0.0,1.9,True,
5,FOODS_3_462,WI_2,14.468132,0.0,1.3,True,
5,FOODS_3_555,CA_1,6.822381,144.55,0.5,True,
5,FOODS_3_099,TX_2,15.352891,24.33,1.2,True,
5,FOODS_3_252,WI_3,19.896363,29.33,1.3,True,
5,FOODS_3_711,CA_3,12.334754,0.0,1.3,True,
5,FOODS_3_804,CA_3,16.806981,154.39,1.3,True,
5,HOUSEHOLD_1_459,CA_3,13.316253,0.6,0.7,True,
5,HOUSEHOLD_1_334,CA_3,10.302275,3.66,0.8,True,
5,FOODS_3_694,TX_1,25.79015,12.35,1.0,True,
